text,rating,label3,label5,lang
"Bristles collapse and can’t use brush! Terrible TEK customer service! — I am super disappointed that TEK customer service did NOT replace my Tek wooden oval hairbrush!<br />I initially loved my Tek wooden hairbrush. Probably best hairbrush I’ve owned. However within 2 months the bristles collapsed and will not go back to normal. I can no longer use my brush since with this defect it pulls, snags, and breaks my fine hair.<br /><br />This happened within few months of owning the brush. I emailed TEK customer service directly and they claimed to have “never seen this before” and offered me a 30% off code. I then tried using the code and it does NOT work! I emailed customer service about the code not working and NEVER got a reply!!<br /><br />I’m appalled that such an expensive hair brush would not come with a replacement guarantee and that TEK has such terrible customer service!",1.0,0,0,en
"Just ok — I try to get Keratin treatments every 3 months, but honestly it has been getting costly. So, when I saw this I was excited to try it. I found it difficult to use and almost impossible to get to saturate the back of my hair and straight iron it the way they do in the salon. Front and sides were ok, but I couldn't maneuver the back to get it straight. Then I saw the ingredients after the first time and saw it contained formaldehyde and that was the last time I used the actual treatment. I did, however, use the shampoo and conditioner (and I still am). I wish they sold the S&C separate because I really did like it and I am always in the market for a good hair wash which won't strip my hair between treatments. I will resume my regular treatments at my salon.",3.0,1,2,en
misleading — I was lead to believe it was the actual perfume but it is just the oil for making perfume which I do not know how to do.,1.0,0,0,en
"These are pretty small — If you open them up slightly they can be used on your hands. I mainly got them for my tablet and phone screens, but apparently there is something in them that smears. I thought they were just alcohol and water. They're OK, but nothing to write home about for my purposes. However, I'm sure they will work fine for someone who must clean off a wound or prepare a spot for an injection.",3.0,1,2,en
Good but hard to remove from strip — I love these lashes! They came out way better than I expected. The only problem is they are hard to remove from the strip and some of them fell apart as a result. You have to be careful and make sure you have the right tweezers but overall they are pretty good and both me and my client were pleased with the results,4.0,2,3,en
Very disappointing — The attachment keeps detaching and really doesn't work for my hair..,1.0,0,0,en
"Very good conditioner, makes my hair feel really nice and ... — Very good conditioner, makes my hair feel really nice and so much more convient than the kind you have to rinse out. Saves time getting ready :)",5.0,2,4,en
... found this soap in a Tea Shop Boutique and love it. Wonderful face soap moisturizing & smells wonderful — I found this soap in a Tea Shop Boutique and love it. Wonderful face soap moisturizing & smells wonderful. And yes I will be buying more- purchased some as gifts Christmas and have friends buying it.,5.0,2,4,en
"WOW, What such bang for your buck! — I've searched the internet high & low for the best deal on Konad Image plates, and no one had an ofer that could best this one. It's a super buy and the seller ships even faster than the Konad site that I had also ordered from that day. The plates are brand new as advertised and come 3 to a package. Couldn't ask for anymore.",5.0,2,4,en
"Very irritating — Just because the mask is black does not mean that you'll get the detoxifying properties of charcoal. I had to take it off after 5 minutes because it was burning and stinging my face. I've tried the Creme Shop's Calm Down, Skin, Charcoal Lemonade Fusion, and Honey Lavender Fusion sheet masks and they have all had the same effect. Their formulas must not agree with my skin type. 2 stars instead of 1 only because of it's temporary tightening/smoothing effect (despite the lasting tingling irritation).",2.0,0,1,en
shaver — great shaver never had electric before this one and I am 61 yrs young. Charge seems to last forever. Love it.,5.0,2,4,en
Four Stars — This product is non-greasy and odor free. Hoping for some results soon.,4.0,2,3,en
"Okay — They are okay. Don't really stay on your head and tend to slip back, but still not a terrible purchase.",2.0,0,1,en
Wasn't what I expected — Slides off my head to easily. Wish I didn't purchase this item.,1.0,0,0,en
Foot Mask — The product was easy to use and did give temporary moisture and softness.,4.0,2,3,en
Its amazing! — Perfect gift for my father-in-law who is a message therapist he said its perfect for his tables and would recommend it to everybody.,5.0,2,4,en
Not Large — This is no way a large shower cap . I don't have a big head and it was even too tight. total waste of money,1.0,0,0,en
The color is beautiful and stays on about half the day before you ... — The color is beautiful and stays on about half the day before you need to reapply. The only reason I gave it four stars is because the application sucks. You need to apply so much for it to show up that it almost looks cakey and risks messing up your foundation. Once you get down your technique for application it works great for a beginner. Remember you get what you pay for.,4.0,2,3,en
Beautiful Wig — The 34 color wig was true to picture (30% grey) and I will give the highest evaluation to the seller. The wig arrived ahead of time!,5.0,2,4,en
Worst quality . — Bad quality. They are hurting head while combing. They didn't help with tangles.,1.0,0,0,en
Five Stars — High quality thinning shears. Now only if I could become more of a high quality operator.,5.0,2,4,en
Not even close to ad hype — I got this for my granddaughter. Did not work!! Definitely would not recommend unless your hair is very thin.,1.0,0,0,en
"Seems nice, a little messy at first — Seems nice and tingly without irritating. Goes on smoothly and dries in about 10 minutes. No drippy mess so that’s good. I had a problem with the tube , however. I guess a plug of product clogged the opening so when I gently squeezed it - pop! Exploded all over my bathroom wall. Won’t be getting a second use out of the tiny .5oz trial size!",4.0,2,3,en
